Unnamed: 0.1,Unnamed: 0,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Country_Brazil,Country_Canada,Country_India,Country_Indonesia,Country_New Zealand,Country_Phillipines,Country_Qatar,Country_Singapore,Country_South Africa,Country_Sri Lanka,Country_Turkey,Country_UAE,Country_United Kingdom,Country_United States,Country Code_14,Country Code_30,Country Code_37,Country Code_94,Country Code_148,Country Code_162,Country Code_166,Country Code_184,Country Code_189,Country Code_191,Country Code_208,Country Code_214,Country Code_215,Country Code_216,Currency_Brazilian Real(R$),Currency_Dollar($),Currency_Emirati Diram(AED),Currency_Indian Rupees(Rs.),Currency_Indonesian Rupiah(IDR),Currency_NewZealand($),Currency_Pounds(£),Currency_Qatari Rial(QR),Currency_Rand(R),Currency_Sri Lankan Rupee(LKR),Currency_Turkish Lira(TL),Rating color_Green,Rating color_Orange,Rating color_Red,Rating color_White,Rating color_Yellow,Rating text_Excellent,Rating text_Good,Rating text_Not rated,Rating text_Poor,Rating text_Very Good
66,66,0.0020940215684221546,0.00010470107842110774,-46.666851,-23.581688,0.00010470107842110774,300,0,0,0,4,4.8,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67,67,0.0020940215684221546,0.00031410323526332324,-46.67511,-23.582135,0.00010470107842110774,120,0,0,0,4,4.6,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,68,0.0020940215684221546,0.00031410323526332324,-46.683888,-23.585324,0.00010470107842110774,75,0,0,0,3,3.9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
69,69,0.0020940215684221546,0.00031410323526332324,-46.67566667,-23.581,0.0009423097057899697,55,0,0,0,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
70,70,0.0020940215684221546,0.00031410323526332324,-46.666041,-23.561568,0.0007329075489477542,200,0,0,0,4,3.4,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,71,0.0020940215684221546,0.00031410323526332324,-46.657418,-23.571638,0.00020940215684221548,120,0,0,0,4,3.5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
72,72,0.0020940215684221546,0.00031410323526332324,-46.66983333,-23.5655,0.00010470107842110774,300,0,0,0,4,4.3,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
73,73,0.0020940215684221546,0.00010470107842110774,-46.67133333,-23.59233333,0.00041880431368443097,230,0,0,0,4,3.9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
74,74,0.0020940215684221546,0.00010470107842110774,-46.68133333,-23.56483333,0.00010470107842110774,120,0,0,0,4,4.3,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
75,75,0.0020940215684221546,0.00020940215684221548,-46.64159444,-23.54664167,0.00010470107842110774,150,0,0,0,4,4.3,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
76,76,0.0020940215684221546,0.00020940215684221548,-46.643425,-23.545163,0.005653858234739818,400,0,0,0,4,4.4,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
77,77,0.0020940215684221546,0.00010470107842110774,-46.63716667,-23.5995,0.00010470107842110774,65,0,0,0,3,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78,78,0.0020940215684221546,0.00010470107842110774,-46.698574,-23.622925,0.0009423097057899697,50,0,0,0,2,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
79,79,0.0020940215684221546,0.00010470107842110774,-46.581672,-23.486535,0.00010470107842110774,100,0,0,0,4,4.4,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
80,80,0.0020940215684221546,0.00010470107842110774,-46.63566667,-23.58516667,0.00010470107842110774,70,0,0,0,3,4.6,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81,81,0.0020940215684221546,0.00010470107842110774,-46.746958,-23.609207,0.00031410323526332324,120,0,0,0,4,4.1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
82,82,0.0020940215684221546,0.001989320490001047,-84.221535,31.610387,0.00020940215684221548,25,0,0,0,2,3.3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83,83,0.0020940215684221546,0.001989320490001047,-84.207095,31.608743,0.00020940215684221548,10,0,0,0,1,3.3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,84,0.0020940215684221546,0.001989320490001047,-84.154,31.5772,,0,0,0,0,1,3.4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,85,0.0020940215684221546,0.001989320490001047,-84.2194,31.6158,0.0037692388231598786,0,0,0,0,1,3.4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,86,0.0020940215684221546,0.001989320490001047,-84.206944,31.622412,0.00020940215684221548,10,0,0,0,1,3.4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,87,0.0020940215684221546,0.001989320490001047,-84.1759,31.5882,,0,0,0,0,1,3.4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,88,0.0020940215684221546,0.001989320490001047,-84.2193,31.616,0.03706418176107214,10,0,0,0,1,3.5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
89,89,0.0020940215684221546,0.001989320490001047,-84.2091458,31.6155186,0.00010470107842110774,10,0,0,0,1,3.9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
90,90,0.0020940215684221546,0.001989320490001047,-84.205718,31.604905,0.00010470107842110774,25,0,0,0,2,3.7,147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
91,91,0.0020940215684221546,0.001989320490001047,-84.223278,31.612121,0.00010470107842110774,70,0,0,0,4,3.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
92,92,0.0020940215684221546,0.001989320490001047,-84.2191,31.6156,0.00010470107842110774,25,0,0,0,2,3.6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
93,93,0.0020940215684221546,0.001989320490001047,-84.212,31.6104,0.03706418176107214,10,0,0,0,1,3.8,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
94,94,0.0020940215684221546,0.001989320490001047,-84.1534,31.5751,,10,0,0,0,1,3.9,160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
95,95,0.0020940215684221546,0.001989320490001047,-84.2228,31.6077,0.00041880431368443097,25,0,0,0,2,3.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
96,96,0.0020940215684221546,0.001989320490001047,-84.2229,31.6185,0.00031410323526332324,25,0,0,0,2,3.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
97,97,0.0020940215684221546,0.001989320490001047,-84.2164,31.6137,0.0008376086273688619,40,0,0,0,3,3.6,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
98,98,0.0020940215684221546,0.001989320490001047,-84.2233,31.6118,0.0008376086273688619,40,0,0,0,3,3.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
99,99,0.0020940215684221546,0.001989320490001047,-84.205025,31.605882,0.00010470107842110774,40,0,0,0,3,3.8,250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100,100,0.0020940215684221546,0.001989320490001047,-84.1757,31.5985,0.002512825882106586,10,0,0,0,1,3.7,117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
101,101,0.0020940215684221546,0.00010470107842110774,-83.8389,31.5308,0.00010470107842110774,10,0,0,0,1,3.4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,102,0.00010470107842110774,0.00010470107842110774,151.6688792,-30.5147169,0.00010470107842110774,20,0,0,0,2,3.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
103,103,0.0020940215684221546,0.0020940215684221546,-83.378273,33.957999,0.00010470107842110774,40,0,0,0,3,4.5,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104,104,0.0020940215684221546,0.0020940215684221546,-83.3654,33.9535,0.00041880431368443097,10,0,0,0,1,4.5,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105,105,0.0020940215684221546,0.0020940215684221546,-83.4293,33.9652,0.0037692388231598786,10,0,0,0,1,4.6,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,106,0.0020940215684221546,0.0020940215684221546,-83.3389,33.9259,0.00031410323526332324,10,0,0,0,1,3.9,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107,107,0.0020940215684221546,0.0020940215684221546,-83.375523,33.958198,0.00010470107842110774,10,0,0,0,1,3.7,289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
108,108,0.0020940215684221546,0.0020940215684221546,-83.384004,33.959392,0.00020940215684221548,10,0,0,0,1,4.3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
109,109,0.0020940215684221546,0.0020940215684221546,-83.3797,33.9584,0.00041880431368443097,10,0,0,0,1,4.2,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
110,110,0.0020940215684221546,0.0020940215684221546,-83.373596,33.958112,0.00031410323526332324,25,0,0,0,2,4.0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
111,111,0.0020940215684221546,0.0020940215684221546,-83.33995,33.924275,0.00031410323526332324,25,0,0,0,2,4.1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
112,112,0.0020940215684221546,0.0020940215684221546,-83.3872482,33.9415545,0.00324573343105434,40,0,0,0,3,4.3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
113,113,0.0020940215684221546,0.0020940215684221546,-83.381625,33.960112,0.00010470107842110774,10,0,0,0,1,4.2,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
114,114,0.0020940215684221546,0.0020940215684221546,-83.400887,33.963296,0.00010470107842110774,10,0,0,0,1,4.1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
115,115,0.0020940215684221546,0.0020940215684221546,-83.4075,33.9584,0.005653858234739818,40,0,0,0,3,4.1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
116,116,0.0020940215684221546,0.0020940215684221546,-83.379251,33.957503,0.00010470107842110774,25,0,0,0,2,4.2,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
117,117,0.0020940215684221546,0.0020940215684221546,-83.383605,33.960571,0.00010470107842110774,10,0,0,0,1,4.1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
118,118,0.0020940215684221546,0.0020940215684221546,-83.37967,33.959468,0.00010470107842110774,40,0,0,0,3,4.1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
119,119,0.0020940215684221546,0.0020940215684221546,-83.38728,33.937502,0.00031410323526332324,10,0,0,0,1,4.4,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
120,120,0.0020940215684221546,0.0020940215684221546,-83.3764,33.9584,0.0005235053921055386,10,0,0,0,1,4.4,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
121,121,0.0020940215684221546,0.0020940215684221546,-83.378881,33.958363,0.00020940215684221548,25,0,0,0,2,4.2,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122,122,0.0020940215684221546,0.0020940215684221546,-83.3828224,33.9600227,0.00010470107842110774,10,0,0,0,1,4.1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
123,123,0.0020940215684221546,0.0015705161763166161,-82.0865,33.4721,0.00010470107842110774,40,0,0,0,3,4.6,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
124,124,0.0020940215684221546,0.0015705161763166161,-82.0698,33.4791,0.00010470107842110774,40,0,0,0,3,4.9,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,125,0.0020940215684221546,0.0015705161763166161,-81.97,33.4765,0.00010470107842110774,25,0,0,0,2,4.5,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,126,0.0020940215684221546,0.0015705161763166161,-81.9684,33.474,0.00010470107842110774,10,0,0,0,1,3.9,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
127,127,0.0020940215684221546,0.0015705161763166161,-81.973006,33.477444,0.0013611140194744007,25,0,0,0,2,3.9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
128,128,0.0020940215684221546,0.0015705161763166161,-81.965571,33.481779,0.00010470107842110774,40,0,0,0,3,3.8,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
129,129,0.0020940215684221546,0.0015705161763166161,-82.0327,33.4086,0.0009423097057899697,25,0,0,0,2,3.5,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
130,130,0.0020940215684221546,0.0015705161763166161,-81.974944,33.478231,0.00324573343105434,40,0,0,0,3,4.3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
131,131,0.0020940215684221546,0.0015705161763166161,-82.096,33.4827,0.00010470107842110774,25,0,0,0,2,4.1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
132,132,0.0020940215684221546,0.0015705161763166161,-81.9721,33.4778,0.0005235053921055386,25,0,0,0,2,4.4,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
133,133,0.0020940215684221546,0.0015705161763166161,-81.9694,33.4764,0.0037692388231598786,10,0,0,0,1,4.0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
134,134,0.0020940215684221546,0.0015705161763166161,-82.0505,33.5133,0.00010470107842110774,25,0,0,0,2,4.0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
135,135,0.0020940215684221546,0.0015705161763166161,-82.0301,33.4848,0.00010470107842110774,40,0,0,0,3,4.2,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
136,136,0.0020940215684221546,0.0015705161763166161,-82.080788,33.467201,0.0007329075489477542,40,0,0,0,3,4.0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
137,137,0.0020940215684221546,0.0015705161763166161,-82.0805493,33.5375868,0.0018846194115799393,25,0,0,0,2,4.0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
138,138,0.0020940215684221546,0.00041880431368443097,-82.143793,33.544342,0.00031410323526332324,25,0,0,0,2,3.9,290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
139,139,0.0020940215684221546,0.00041880431368443097,-82.126161,33.532249,0.00020940215684221548,10,0,0,0,1,4.1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
140,140,0.0020940215684221546,0.00041880431368443097,-82.141284,33.521291,0.00010470107842110774,25,0,0,0,2,4.0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
141,141,0.0020940215684221546,0.00041880431368443097,-82.1328,33.5406,0.0016752172547377239,35,0,0,0,3,4.3,317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
142,142,0.0020940215684221546,0.00010470107842110774,-82.1997,33.4574,0.0037692388231598786,10,0,0,0,1,4.2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
143,143,0.00010470107842110774,0.00010470107842110774,115.9844924,-33.7845269,0.00020940215684221548,20,0,0,0,2,3.2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144,144,0.00010470107842110774,0.00010470107842110774,146.685852,-36.360439,0.00031410323526332324,20,0,0,0,2,4.6,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145,145,0.0020940215684221546,0.0018846194115799393,-116.2019,43.6138,0.00041880431368443097,25,0,0,0,2,4.5,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,146,0.0020940215684221546,0.0018846194115799393,-116.203466,43.616068,0.002512825882106586,25,0,0,0,2,4.6,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147,147,0.0020940215684221546,0.0018846194115799393,-116.2023,43.6149,0.00020940215684221548,25,0,0,0,2,4.5,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148,148,0.0020940215684221546,0.0018846194115799393,-116.2064,43.6157,0.0008376086273688619,70,0,0,0,4,3.9,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
149,149,0.0020940215684221546,0.0018846194115799393,-116.2031,43.614,0.00010470107842110774,10,0,0,0,1,4.3,303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
